jobUrl,jobName,jobSalary,jobLocation,jobExperience,jobDegree,jobType,jobDetail,jobCompanyName
https://www.lagou.com/jobs/7053278.html?show=a89e9596850f4604b7e6fd52e94c99f9,行政主管,12k-16k,/深圳/,经验5-10年/,本科及以上/,全职,"职位诱惑：外企互联网上市公司，发展空间大职位描述：职业职责：-负责行政系统建设与维护，完善行政管理制度体系并推动执行；-负责大型会务、大型活动的组织开展和后勤保障；-负责行政年度计划编制、费用预算与管控，固定资产管理和其他物资管理-负责办公用品、设备的采购与管理；-负责员工对行政服务的满意度全面提升工作；-协助公关与接待相关工作；职业要求：-5年以上工作经验，行政管理，英语或企业管理本科学历优先考虑-能够进行多任务工作;处事冷静，高效，有条理，注重细节-出色的个人表达和沟通技巧，良好的英语读写-细节导向型，具有强大的组织能力-具有保持机密性和处理敏感信息的能力-能够灵活地与公司各级别员工进行沟通-表现出以结果和以员工为中心的态度采取主动的能力JobDescription:-Createandmaintainthelatestrevisionsofcompanyadministrationpolicies,assistwitheditingcompanyannouncements,presentations,policies,etc.-Planning,organization,andimplementationofcompanyemployeeactivities-Maintainingtheoffice'sbudgetandexpenses,prepare,submitandmakearecordforadminrelatedpaymentrequests-Manageofficesupplies,suchasstationary,etc.-Workwithstaffonadministrativefunctionsasneeded,providefriendlyuserserviceasareflectionofthecompany-Provideprimarybackupreceptionistsupportforbreaksandabsences-AssistingwithpublicrelationseffortsRequirements:-5yearsexperienceorabove，Bachelordegreeorequivalenteducationbackgroundinadministrativemanagement，Englishorbusinessmanagementispreferred-Abilitytomulti-task;Calm,efficient,andorganizedwithgreatattentiontodetail-Excellentpersonalpresentationandcommunicationskills-GoodwrittenEnglishskill-Detail-orientedwithstrongorganizationalskills-Demonstratedabilitytomaintainconfidentialityandhandlesensitiveinformation-Abilitytocommunicatetoallemployeesatalllevelswithtactanddiplomacy-DemonstratedabilitytotakeinitiativewithresultsandstafffocusedattitudePreferred:-ExperiencewithWord,Excel,andPowerPoint-Previousexperiencecoordinatingcompanyevents工作地址深圳-南山区-达实大厦查看地图职位发布者:Ellyn职位发布者",Shopee
https://www.lagou.com/jobs/7060661.html?show=c229d6dec4b54398bd31ea690c73f1ce,大客户销售,10k-16k,/上海/,经验3-5年/,本科及以上/,全职,职位诱惑：平台大免费零食领导nice福利好职位描述：岗位职责:1.负责招募国内品牌卖家入驻Shopee，帮助品牌线上拓展东南亚市场。2.负责拓展合作伙伴关系及招商渠道:此类渠道包括但不限于代运营公司、行业协会、电子商务产业园等。具体工作内容包括寻找合作伙伴，后续谈判和渠道建立，组织线下招商活动，重要潜在卖家的拜访。3.负责所招募品牌在平台上的运营孵化工作，通过运营端的数据分析、基于对东南亚市场的用户洞察，协调整合平台资源以帮助和指导品牌卖家快速增长，并且实现销售目标。岗位要求:1.对跨境电商行业以及品牌出海有强烈兴趣者优先，工作经验3年以上；2.具备良好的沟通技巧，逻辑清晰，有基本的数据分析能力；3.有基本的市场营销知识储备者优先4.英语水平CET6以上，能比较熟练地用英语进行日常的书面沟通工作地址上海-徐汇区-漕河泾-新漕河泾国际商务中心查看地图职位发布者:史艳招聘HR,Shopee
https://www.lagou.com/jobs/7062695.html?show=89ced14d93324ffe8496cbf398375f17,休闲游戏主数值策划,15k-25k,/深圳/,经验3-5年/,本科及以上/,全职,职位诱惑：超大发挥空间，平台稳定，团队优秀职位描述：岗位内容：1、与制作人共同探讨产品的数值预期2、基于产品框架设计各个策略元素的数值，搭建数值模型3、不断体验、调优数值模型变量，输出准确客观的调整逻辑4、参与策略元素的视觉化设计，提出自己独到的见解，并推动实现5、将数值逻辑与表现趣味合理挂钩，创造富于对抗乐趣的局内体验6、搭建与核心玩法紧密挂钩的养成体系，形成良性的游戏循环岗位需求：1、数学能力强，具备将数值预期从无到有逻辑化的实力，搭建的框架必须经得起推敲2、用户感觉好，数值设计中具备同理心，善于从用户角度设计和把握体验数值3、有至少一款成熟上线产品的数值设计经验4、热爱玩休闲游戏，对塔防、消除或MOBA等策略类游戏有自己成熟的见解5、执行力强，吃苦耐劳，有自己的目标和追求6、有成熟的关卡设计经验、节奏感好的候选人优先录取*******************************************职位吸引点：1、因为股东背景，背靠OPPO和vivo两大渠道资源，成功概率大；2、项目负责人为16年游戏行业策划老兵，曾任西山居剑侠情缘系列主策，并服务过完美、巨人等厂商；3、团队小而精，自由开放，氛围好，有好的想法都可以拿出来尝试，做事空间大；4、项目是在植物大战僵尸一代基础上做优化，玩法上追求有趣和好玩，目前市场上做这种类型的游戏不多，因此我们的机会很大（发挥上以及成功概率上）；5、发展空间大，在当前项目能力得到验证后，有机会成为项目主策；6、公司平台靠谱，13年老厂，研发、发行、资金实力都是杠杠的。工作地址深圳-南山区-科技园-科技园高新南一道赋安科技大厦B座6楼查看地图职位发布者:尚游游戏HR,尚游游戏
https://www.lagou.com/jobs/7102998.html?show=4816e82f5e8446c386b5f70651fe0a1f,游戏测试,10k-20k,/北京/,经验1-3年/,本科及以上/,全职,职位诱惑：优秀技术团队、有竞争力的薪资福利职位描述：岗位职责1.理解策划案和游戏需求，并能针对性思考可能的漏洞；2.根据需求文档编写测试计划和测试用例；3.执行测试、协助策划、研发定位和解决问题，提交测试结果；4.对BUG整个生命周期跟踪反馈，推动Bug的解决；5.及时发现游戏功能设计的缺失或不足，并提出合理化建议。任职资格：1.热爱游戏，有游戏测试经验，对游戏有良好的认识和理解；2.性格开朗、善于沟通、极强的团队合作能力；3.有较强的逻辑推理能力与归纳总结能力；4.英语表达能力OK（优先考虑）。工作地址北京-朝阳区-奥运村-北苑路甲13号院北辰新纪元大厦23层2305查看地图职位发布者:QQian招聘,博乐科技
https://www.lagou.com/jobs/7103158.html?show=4816e82f5e8446c386b5f70651fe0a1f,游戏测试工程师,6k-9k,/广州/,经验1-3年/,大专及以上/,全职,职位诱惑：上市公司包餐年度体检五险一金职位描述：岗位职责：1、负责游戏的功能测试、性能测试、手机适配兼容性测试和产品发布等工作。2、快速理解产品需求，推进需求文档完善，进行测试用例设计、执行、维护。3、发现和定位产品缺陷以及修复后的验证。4、快速搭建测试环境和维护测试环境。职位要求：1.专科及以上学历，有IOS和Android手游项目上线测试经验者优先。2.熟悉linux常用的shell命令，熟悉mysql数据库和Redis缓存机制。3.熟悉软件测试流程、方法和常用工具。4.具有良好的沟通能力、团队协作能力、执行能力，能积极主动地推进问题解决。5.热爱玩游戏者优先。工作地址广州-天河区-棠下-中山大道西汇鑫商业大厦3楼查看地图职位发布者:广州3K游戏招聘HR,3K游戏
https://www.lagou.com/jobs/7103622.html?show=795652a7240b46b59405cd99c2bf03eb,文案策划,10k-20k,/北京/,经验1-3年/,本科及以上/,全职,职位诱惑：大牛云集、大佬投资、待遇给力职位描述：职位描述：1.负责公司品牌文案传播，包括数美营销方案设计、产品文案设计、创意内容设计等2.负责科技干货、产品包装，采访等各类型文案设计3.配合公关活动、营销活动，策划并撰写人工智能科技、风控反欺诈技术、行业观点类的文章任职要求：1、2年以上科技类媒体记者、编辑等创作类岗位经验2、热爱技术，对互联网市场的敏感度高，具备较强的文案能力3、知识面广，条理清晰，具备对内容热点的敏感性4、熟悉媒体平台、了解传播，有新媒体运营经验者优先5、学习及能力领悟能力强，自驱力强，提升自我欲望强烈【关于数美】www.ishumei.com数美科技成立于2015年6月，致力于为全球客户提供专业的AI业务风控服务，由国内知名VC机构腾讯、襄禾资本、顺为资本、清流资本、BV百度风投联合投资，为互联网、互联网+、以及产业互联网客户提供全栈式、可信赖的业务风控解决方案。团队核心成员均来自百度、阿里、腾讯、360、小米等知名互联网企业，拥有10余年搜索、安全、语音等互联网在线产品研发经验。4年探索深耕，数美科技基于先进的人工智能技术，构建了全场景、全流程、全维度业务风控产品矩阵与秒级迭代全球SaaSAI风控服务网络，承载海量风险识别请求，以业务、模型、数据驱动的产品实现快速进化。数美科技结合多年黑产对抗经验打造全栈式实时智能风控引擎-天网，旨在为客户解决营销欺诈、支付风控、数据盗爬、欺诈广告等风险问题；同时，结合人工智能技术打造全栈式智能内容识别引擎-天净，为客户提供一站式的智能内容安全解决方案，帮助客户识别文本、图片、音频、视频、网页中出现的涉黄、涉政、低俗、色情、导流广告等问题，规避业务风险，提升运营效率。数美科技的业务风控服务已成功覆盖游戏、直播、新零售、地产、电商、视频、金融、媒体、旅游、出行、教育等行业。截至目前，数美科技已服务华润置地、苏宁、云闪付、酷狗、爱奇艺、映客、探探、vipkid、B站、汽车之家、游族、小红书、keep等上千家知名企业。…………………………………………………………………………了解更多：www.ishumei.com工作地址北京-朝阳区-望京-望京诚盈中心查看地图职位发布者:raoyingHR,数美
https://www.lagou.com/jobs/7110307.html?show=eb53f7892dfe40328598184352398af5,角色原画设计师,13k-18k,/广州/,经验1-3年/,大专及以上/,全职,"职位诱惑：五险一金餐补下午茶团建旅游职位描述：1.根据游戏项目风格要求及策划文档，结合世界观设计角色原画；2.根据美术需求，按时、按质、按量完成计划内原画创意设定；3.与主美、策划及程序协调沟通，准确实现项目开发的需求；4,对接项目美术原画外包工作及反馈，负责成品质量的验收。任职要求：1.三年以上工作经验，美术功底扎实，良好的绘画技巧及对结构、线条、色彩等的把控；2.视野广阔，有一定高度的审美水平；3.有灵活的与时俱进的设计思维，丰富想象力和创新能力，对自己作品有高度要求；4.精通Photoshop等绘画软件；5.擅长二次元角色绘画，日系风格优先考虑；6,对二次元文化有一定的理解，熟悉当前流行的二次元动漫以及游戏会优先考虑。6.态度严谨，工作认真负责，有团队精神，沟通能力配合工作能力强。工作地址广州-天河区-广州市天河区黄埔大道662号金融城绿地中心1401-1402单元查看地图职位发布者:KaryHR",经典游戏
https://www.lagou.com/jobs/7110554.html?show=f8f32564775340e194678bc9daf15d71,淘宝客服,5k-7k,/上海/,经验1-3年/,学历不限/,全职,职位诱惑：高底薪，高提成职位描述：做六休一，轮休，综合工资5-7k.有意向可直接打电话沟通岗位要求：1、要求1年以上淘宝售后客服工作经验；2、责任心强，有耐心、热情，具有服务意识，喜欢与客户聊天沟通；3、反应灵活，思维敏捷，脚踏实地，具有良好的团队协作精神。岗位职责：1，利用旺旺等在线聊天，沟通工具，帮助客户查询跟踪物流2，及时有效地处理客户咨询，退换货，投诉，维权3，维护店铺的好评率，积极转化中差评4，定期或不定期维护回访客户，提高客户满意度职能类别：网店/淘宝客服关键字：淘宝客服售后客服工作地址上海-松江区-洞泾-洞泾镇洞舟路550号2号楼3楼查看地图职位发布者:苏小姐HR经理,百孝堂
https://www.lagou.com/jobs/7114608.html?show=a89e9596850f4604b7e6fd52e94c99f9,行政专员兼前台,6k-8k,/北京/,经验1-3年/,大专及以上/,全职,职位诱惑：五险一金、双休、国外旅游、绩效奖金职位描述：岗位职责：1、负责总机电话的接听反馈，公司来访的接待与安排；2、办公用品的管理与发放，快递信件的管理与核对，处理结算等事宜；3、负责日常饮用水、用电的管理；；4、办公环境的维护以及保洁阿姨的管理工作；5、固定资产的管理及维护工作及办公区域内各类物品的报修及维修；6、负责行政相关文件的拟定、发布与存档；7、参与日常行政采购，包括供应商甄选、采购实施；8、行政相关报表的制作及汇报，如行政费用、考勤报表。9、负责领导交付的其他行政类工作。任职要求：1、大专及本科以上学历，2年以上IT互联网工作经验；2、熟练使用Microsoft办公软件，精通word、excel、ppt3、形象好、气质佳，有亲和力，性格热情，举止大方；4、热爱前台工作以及行政服务工作，很强的应变能力和工作责任心。工作地址北京-朝阳区-双井-双井路乐成中心A座22层查看地图职位发布者:马立芹招聘经理,沣石数据
https://www.lagou.com/jobs/7138674.html?show=4f5c6ea2bc95486e8fb430c66a6e38b2,UI/flash设计师实习生,2k-4k,/南京/,经验应届毕业生/,本科及以上/,实习,职位诱惑：学习机会多，午餐补贴，餐后水果，节假福利职位描述：岗位职责：1、根据产品原型进行界面设计，并建立统一的视觉规范；2、绘制简单的动画特效（flash）任职要求：1、2020届或者2021届设计相关专业本科及以上学历；2、熟练使用Photoshop、Illustrator、Sketch、Axure等设计软件，有手绘能力和移动端设计者优先；3、会flash动画优先；4、良好的审美意识和艺术修养，工作积极主动，有持续的热情和责任心，善于团队合作；5、具有较强自主学习能力，具备良好的沟通交流、团队协作能力，能承受高强度工作压力；你将获得：优先培养，如表现优异，可提前签署就业意向，毕业即可入职，待遇从优。应聘时请先提供个人UI/flash作品（PDF或链接）该职位同时接受暑假实习和长期实习。工作地址南京-玄武区-新街口-谷阳世纪大厦1403查看地图职位发布者:韩韩女士人力资源,育儿网
https://www.lagou.com/jobs/7139597.html?show=4b639301038c4c55a5f9ee3f1d44f3b6,WMS测试Leader,40k-60k,/深圳/,经验5-10年/,本科及以上/,全职,职位诱惑：外企氛围，蓝海市场，大牛多多，15天年假职位描述：业务描述WMS系统自2017上线以来，已在东南亚7个市场有数十个仓库部署，支持了日百万级别的订单的出库。面对数十个仓库在东南亚不同市场不同文化下操作的差异性，我们致力于打造一套能迅速面对多样化诉求的仓储管理产品：把仓库流程拆解成最细粒度，打造仓库流程管理平台，使得仓库操作流程在主要流程不变的情况下，具有最大的定制化能力。同时我们也需要不断优化流程和算法，提高工作效率，增加准确性，降低作业失误率。技术责任描述●搭建并完善系统自动化测试平台●参与评估系统架构设计，从专业角度给出建议，并构建测试模型●持续关注业界技术动态，并结合自身项目特点引入测试新思想、新技术、新工具●负责优化和改进测试流程，提高测试效率和质量●负责团队培训、相关人员的管理任职要求●本科及以上学历，计算机或相关专业毕业，5年及以上全职开发工作经验，1年以上带团队经验；●熟练掌握软件工程理论，测试方法及流程，熟悉各种测试用例的设计方法；●精通软件测试常用技术的一或多种（功能测试、自动化、性能测试、安全测试）；●熟悉常用软件测试工具，如：selenium，jmeter，soupui，robotframework；●熟练使用java/python等进行编程开发，具备自动化，脚本开发能力;●熟悉linux系统和常用数据库操作；●具备较强的责任感和自驱力，学习能力强，工作认真细心，具备较强合作精神；●有仓储，ERP或者物流系统测试经验优先。工作地址深圳-南山区-达实大厦查看地图职位发布者:KarenLinHR,Shopee
https://www.lagou.com/jobs/7139718.html?show=4b639301038c4c55a5f9ee3f1d44f3b6,WMS资深测试工程师,30k-50k,/深圳/,经验3-5年/,本科及以上/,全职,职位诱惑：外企氛围，蓝海市场，大牛多多，15天年假职位描述：业务描述WMS系统自2017上线以来，已在东南亚7个市场有数十个仓库部署，支持了日百万级别的订单的出库。面对数十个仓库在东南亚不同市场不同文化下操作的差异性，我们致力于打造一套能迅速面对多样化诉求的仓储管理产品：把仓库流程拆解成最细粒度，打造仓库流程管理平台，使得仓库操作流程在主要流程不变的情况下，具有最大的定制化能力。同时我们也需要不断优化流程和算法，提高工作效率，增加准确性，降低作业失误率。技术责任描述●搭建并完善系统自动化测试平台●参与评估系统架构设计，从专业角度给出建议，并构建测试模型●持续关注业界技术动态，并结合自身项目特点引入测试新思想、新技术、新工具任职要求●本科及以上学历，计算机或相关专业毕业，3年以上相关工作经验；●熟练掌握软件工程理论，测试方法及流程，熟悉各种测试用例的设计方法；●精通软件测试常用技术的一或多种（功能测试、自动化、性能测试、安全测试）；●熟悉常用软件测试工具，如：selenium，jmeter，soupui，robotframework；●熟练使用java/python等进行编程开发，具备自动化，脚本开发能力;●熟悉linux系统和常用数据库操作；●具备较强的责任感和自驱力，学习能力强，工作认真细心，具备较强合作精神；●有仓储，ERP或者物流系统测试经验优先。工作地址深圳-南山区-达实大厦查看地图职位发布者:KarenLinHR,Shopee
https://www.lagou.com/jobs/7144351.html?show=7b5384a68d42445a98c0c61866896bc0,测试开发工程师（白盒测试）,8k-15k,/北京/,经验1-3年/,本科及以上/,全职,职位诱惑：福利齐全，弹性工作职位描述：岗位职责：1、从事公司自主研发产品的自动化测试工作；2、测试工具、框架、环境的开发与维护；3、参与自动化测试方案的设计和讨论；4、负责自动化测试用例的开发和运行。任职要求：1、本科及以上学历，计算机相关专业优先；2、至少熟悉类C语言(C/C++)其中一种；3、爱好新技术的探索和研究。工作地址北京-海淀区-知春路56号中海实业大厦9层查看地图职位发布者:谢女士招聘专员,福昕软件
https://www.lagou.com/jobs/7147004.html?show=8ec71ad8e28d4191835ee057a3e81d59,计算机视觉算法工程师-模型优化方向,20k-40k,/北京/,经验不限/,本科及以上/,全职,"职位诱惑：扁平管理,免费三餐,租房补贴职位描述：职位职责：负责以下至少一项工作方向：1、负责计算机视觉相关模型的落地部署与加速优化；2、负责深度学习模型训练平台开发，和模型迭代流程优化；3、负责深度学习模型推断框架开发。职位要求：1、熟悉模型压缩加速的最新研究和技术进展，包括但不限于模型量化、剪枝、知识蒸馏等，以及TensorRT等inference框架；2、熟悉TensorFlow/PyTorch/MXNet其中一种或多种框架模型的训练和部署，了解混合精度训练、分布式训练等训练加速方法；3、熟悉分类、检测、分割等常见视觉任务模型和算法；4、了解AutoML相关算法，有网络结构或超参自动搜索经验者为佳；5、熟悉大数据相关框架和应用MR/Spark等优先；6、实践动手能力强，相关竞赛和**学术会议发表论文者优先。工作地址北京-海淀区-海淀北二街10号泰鹏大厦10层查看地图职位发布者:字节跳动HRHRBP",字节跳动
https://www.lagou.com/jobs/7149446.html?show=6c9837c61e84465b85c48d65c4c1ba63,腾讯音乐全民K歌TV测试工程师（深圳）,18k-35k,/深圳/,经验3-5年/,本科及以上/,全职,职位诱惑：大平台、**福利、高薪待遇职位描述：岗位职责：熟悉协议和网络知识，了解android机制原理，对TV测试有深入理解；3年或以上软件测试经验，热爱软件测试，精通软件测试理论和方法，能承受较强的工作压力；具备java、Python代码阅读能力，具备深入挖掘代码和方案隐患的分析能力；熟悉自动化工具使用和设计，至少有一门语言能力，如python；沟通能力优，了解研发整体流程，对风险、质量的把控能力较强，带过团队优先。任职要求：负责全民K歌TV版质量保障工作，挖掘外网深度问题，制定测试方案，参与产品需求、设计评审；负责能独立或带领其他工程师执行项目测试，研发流程合理性分析，推动质量效率整体改善；推动自动化能力建设，提升全民K歌TV版自动化测试程度；负责团队技术能力提升，推动灰盒测试分析能力。工作地址深圳-南山区-腾讯大厦查看地图职位发布者:Tim招聘高级经理,腾讯
https://www.lagou.com/jobs/7164393.html?show=eb53f7892dfe40328598184352398af5,角色原画设计师,6k-12k,/广州/,经验1-3年/,学历不限/,全职,职位诱惑：优秀项目+年终奖+一日三餐职位描述：职位描述：1、按主策、主美的美术要求，完成原画创意设定；2、作为当前美术环节的设计者，与项目组的3D建模以及策划进行沟通，共同完成制作需求；3、按时、按质、按量完成计划内的美术开发需求，并为游戏的不断完善积极提出更有建设性的意见。任职要求：1、美术类相关专业，热爱游戏，并准备全身心投入游戏行业；2、具备一年以上游戏行业原画设计经验，擅长风格不同的主角人物套装、时装、怪物、坐骑等设定；3、手绘能力出众，掌握Photoshop，Painter软件及相关工具，色彩感觉强；4、热爱游戏，并对游戏有一定的见解；5、擅长二次元风格；6、做事认真细致，精益求精，严于律已，具有高度责任感和团队合作精神。工作地址广州-天河区-天园-科韵路16号广州信息港a栋16楼查看地图职位发布者:酷游娱乐HR,酷游娱乐
https://www.lagou.com/jobs/7164582.html?show=eb53f7892dfe40328598184352398af5,角色原画设计师,12k-20k,/杭州/,经验3-5年/,本科及以上/,全职,职位诱惑：海外市场、技术大牛多职位描述：职位描述：1、负责休闲类游戏开发中的角色、场景原画设计工作；2、配合产品制作人制定游戏美术风格；3、配合主管及项目组工作，完成分配的任务，并确保最终输出效果。任职要求：１、三年以上角色原画设计经验，有主导团队开展设计工作经验者尤佳；２、熟悉掌握欧美游戏市场流行画风；3、热爱游戏，关注游戏体验，结合本岗位工作配合产品改进游戏体验；4、有较强的综合分析能力，创新能力，准确理解工作需求并高效完成；5、有较强的责任心，工作投入度高，配合团队完成目标。6、简历请附上作品集/链接谢谢。工作地址杭州-西湖区-华星查看地图职位发布者:TOP小姐姐招聘负责人,TOPNetwork
https://www.lagou.com/jobs/7167272.html?show=c229d6dec4b54398bd31ea690c73f1ce,am客户经理,7k-10k,/北京/,经验1-3年/,本科及以上/,全职,职位诱惑：五险一金扁平化管理工作氛围活跃职位描述：岗位职责：1、策划营销全案工作，独立撰写可行互动营销方案，可独立带项目，social传播输出、执行，客户管理以及执行进度掌控；2、了解公司的短视频业务进展和内容，有效将营销内容及服务结合体现在方案中，相关数据分析资源匹配，制定整体的内容规划；3、建立并维护客户良好的沟通关系，提升客户认可度，对传播的效果进行合理的预期和把控；4、内部合作团队的日常沟通，有效把控项目成本，及时跟进项目回款情况。任职要求：1、本科及以上学历，广告营销学、新闻学、传播学等专业优先，或从事广告公关、有短视频行业经验等；2、熟悉各类创意、social传播玩法，思维敏捷，洞察力强，能够根据客户调性及落地程度把控创意内容的产出，拥有较高的审美能力；3、擅长客户沟通，能快速了解客户的需求，并根据需求提出有效的解决方案；4、具备团队精神，一定的自律与学习能力，对于完成个人工作有一定的效率要求；5、具有一定的提案能力（策划与执行）的经验，面试需携带之前独立写过的方案；6、优秀的团队合作、协调能力，熟练掌握office软件的使用，尤其是PPT撰写与美化能力。工作地址北京-朝阳区-高碑店东亿国际传媒产业园C9号楼4层查看地图职位发布者:热度人事,北京热度文化传媒有限公司
https://www.lagou.com/jobs/7169648.html?show=795652a7240b46b59405cd99c2bf03eb,文案策划新媒体运营,8k-12k,/深圳/,经验3-5年/,大专及以上/,全职,"职位诱惑：上市公司,发展平台广职位描述：工作职责：1、参与活动项目的创意构思、文案及提案；2、负责互联网内容编辑、微信公众号的内容编辑及推广工作；3、协助设计师，执行项目的创意构思和文案；4、负责线上及线下的活动文案策划及宣传等工作；5、独立撰写各类稿件（新闻稿、综述稿、评论稿、专访稿等）、策划方案、报告等；6、其他领导交办的文案工作。任职要求：1、工作经验：具有2年以上策划、新闻、文案编辑类工作经验经验；（有房地产行业相关工作经验者优先）2、教育背景：市场营销、广告、中文、新闻本科以上学历；3、知识技能：具有良好的文字编辑能力；具有良好的协调、沟通、组织能力；熟悉互联网运作，对互联网营销、微博、微信等新兴移动互联的营销推广有了解；熟悉各类办公软件；4、个性特征：具有良好的沟通技巧；性格开朗，具有较好的亲和力与影响力；工作主动性强，富有创造力，具有较强的开拓精神和团队合作精神，备强烈的责任心及敬业精神。日后享受的福利待遇：1、工作时间：周一至周五朝九晚六，周未双休，中午午休2小时，一天7小时工作时间；2、保险制度：五险一金，入职即购买；3、节日假期：享有各种有薪假期，包括法定节假日、年休假、婚假、产假、陪产假等各类假期；4、节日补贴：根据民俗节日为员工发放节日礼品或礼金；5、员工关怀：生日礼物或礼金、下午茶、早餐式晨会等；6、文化活动：不定期组织精英拓展、团队旅游、年会等丰富的活动，通过多姿多彩的文娱生活，让大家感受家一样的温暖；7、公司氛围：舒适、整洁、高档的办公环境，积极、快乐的工作氛围，科学化、人文化的管理理念，持续性、前瞻性的经营理念；8、培训福利：良好的内、外部培训机制，为每一位员工快速实现自我提升和成就自我创造条件。工作地址深圳-南山区-大冲-深南大道大冲商务中心D栋6楼查看地图职位发布者:Q房网招聘负责人",Q房网
https://www.lagou.com/jobs/7178099.html?show=4b639301038c4c55a5f9ee3f1d44f3b6,测试,7k-10k,/上海/,经验1-3年/,本科及以上/,全职,职位诱惑：业务有前景，极客团队，大牛多，快速发展！职位描述：岗位职责：1、参与互联网软件产品测试的全流程，包括参与需求分析、设计评审，制定测试计划，设计和执行测试用例；2、进行缺陷跟踪定位，提交测试缺陷以及报告，协助开发工程师解决问题等；3、保证被测系统的质量，并通过测试流程和方法创新，努力提升研发的质量和效率；4、对产品、流程提出持续性改进意见。任职要求：1、本科及以上学历，两年左右测试经验，有小程序、APP测试工作经验者优先；2、熟练掌握软件测试流程，熟悉web端和移动端的常用测试方法和测试工具；3、能够独立构建并维护测试数据，根据需求设计和执行测试用例并提交测试报告；4、熟悉MySQL、Oracle等数据库基本操作，对主流开发语言有一定了解；5、有软件开发、自动化测试工作经验者优先；6、具有良好的分析问题和解决问题的能力，较强的表达沟通能力、组织协调能力。工作地址上海-徐汇区-桂平路391号新漕河泾国际商务中心B座21层查看地图职位发布者:美人鱼HRM,及未科技
https://www.lagou.com/jobs/7180285.html?show=a89e9596850f4604b7e6fd52e94c99f9,行政助理,4k-6k,/中山/,经验3-5年/,本科及以上/,全职,职位诱惑：大平台，晋升快。高薪行业职位描述：人事招聘平均月薪5500+薪资待遇：1、试用期底薪3800元／月，转正后4000元/月。每年2次晋级加薪机会，每晋级一级，底薪+300元/月，另外还有带组奖200-400/月~还有丰厚的招聘奖200-300元／人（举个栗子୧୨：招聘到10个统招大专学历及以上人员入职奖励3000元，反之2000元）2、上班时间：朝9晚6:153、大小周（一周单休一周双休），国家节假日带薪休假4、更多员工福利：五险一金、国内外旅游、节日关怀礼、授课讲、年假、婚假、陪产假、荣誉奖等【岗位职责】：1、负责门店日常检查监督，统筹门店相关行政工作开展（决议落实传达、会议/活动组织、资产管理维护等）；2、负责招聘组队、考勤监督、人事手续办理等人力资源工作，协助店长做好门店团队建设、人员培训带教计划落实；3、负责门店合同、收据和款项的检查、日常费用的管理，协助财务办理税务等相关事项；4、协助营销线检查监督相关业务工作，促进业务工作规范开展；5、完成上级交办的其他任务。【任职资格】：1、全日制统招大专及以上学历，有人力、行政相关专业背景或工作经验优先；2、形象气质较好，性格开朗大方，品行端正，主动沟通反馈意识较好；3、认可公司平台和企业文化，具备良好的团队协作意识，工作认真负责；4、学习能力较强、具备一定文字功底，办公软件操作熟练；5、做事沉稳细致、灵活应变，具备较强的问题意识、抗压力和组织协调力。工作地址中山-中山市市辖区-东区紫马奔腾广场查看地图职位发布者:林雪连人事主管,乐有家房地产经纪
https://www.lagou.com/jobs/7183907.html?show=c229d6dec4b54398bd31ea690c73f1ce,大客户经理销售经理,15k-30k,/广州/,经验3-5年/,本科及以上/,全职,职位诱惑：行业Top，C轮融资，六险一金，弹性工作职位描述：职责描述：1、负责所属区域或者行业的电子合同云平台（上上签SaaS）的销售和客户维护工作，负责区域或者行业的销售任务完成，包括公司战略任务执行与推进；2、负责对市场不同阶段的市场规划以及重点项目、重点市场的推进；负责维护良好的客户关系；3、对市场的变化做出及时的判断和预测，及时作出反应和预判，并对于公司提出积极正面的建议。4、有制作客户解决方案的专业能力，并且可以带领虚拟客户团队为客户提供服务；5、负责监测、搜集、整理和分析各种市场信息，及时了解和总结市场反馈，对产品迭代给出建议，为公司提供决策建议；任职要求：1、互联网或者IT行业经验，SaaS、软件解决方案类是加分项2、面对企业级客户市场，中型或者中大型客户，体系化和价值型销售是加分项3、有3年以上相关销售经验，有中大型企业管理经验是加分项4、注重承诺、接受挑战、结果和过程并重5、本科及以上学历，理工科优先其他说明：1、外企文化风格，扁平化的管理。2、轻松和谐的团队文化。3、体系化的专业能力培养课程。4、便利交通。5、晋升空间大，只要有能力，有想法，就会有匹配的晋升机会。6、远高于同行业的福利水平。工作地址广州-天河区-珠江新城-天河区利通广场(珠江东路)天河区利通广场(珠江东路)34楼108查看地图职位发布者:韩晓冬HR,上上签
