title,jobDescrib,companyName,companyIndustry,companyType,companyScal,companyTage,companyLocation,jobUrl
机器人算法实习生," 工作职责： 1. 负责机器人在仿真环境的搭建，调试，以及与实际工业机器人本体的联合调试； 2. 多轴机械臂的动力学模型建立，进行参数识别实验的设计，执行； 3. 力检测及力控方案的设计，验证，产品化； 4、开发设计机械臂在业务场景场景中涉及到的算法，并维护其实现。 这些算法包括但不限于碰撞检测、抓取规划、轨迹优化等。 5. 项目相关技术文档的撰写； 任职要求： 1. 硕士以上学历，机械、自动化、计算机、数学或相关专业； 2. 熟悉机器人学，自动控制理论等理论知识并有相应的代码能力； 3. 熟悉机器人伺服机构的控制架构并有相关的项目经验； 4. 熟悉/精通至少一项工具： Python, C/C++, Python&semi 5. 具有很强的技术问题诊断、问题排除及后续运维，独立解决常规问题的能力；  6. 有较好的钻研和团队合作精神； 7. 有过机械动力学臂模型建立、根据模型提出控制器并进行参数定整等相关经验，了解状态估计和预观控制等相关方法者优先； 8. 熟悉urdf物理模型深入研究过各物理参数, 有Gazebo插件（ode或其它引擎）开发经验者优先； 9. 熟悉ROS、Moveit或OpenRave者优先，有Mujoco开发经验者优先； 10.有过机械臂控制器开发经验者优先；有过机械臂力控开发经验者优先； 11.在Github或是其它开源库上有相关贡献者优先。 ",慧智星晨,互联网 游戏 软件 ,"15-50人
",深圳 , 成长空间好 广阔的平台 高效办公 弹性时间 开放式管理 团队很和谐 90后的天下 双休&amp;  五险一金 留学 导师制培养 ,,https://www.shixiseng.com/intern/inn_5knlopsfjscf?pcm=pc_SearchList
大数据\人工智能实习工程师, 1、进行业务系统数据库的规划、设计、实施，设计并优化数据库物理建设方案；  2、对数据库进行管理，负责数据库应用系统的运营及监控；  3、业务系统数据库的定期维护和异常处理；  4、对数据库性能分析与调优，排错，保证数据安全；  5、对数据库进行定期备份、和按需恢复；  6、配合其他部门进行的数据处理、查询，统计和分析工作。 7、负责数据产品概念设计与数据产品开发； 8、研究主流数据库及开发技术，参与人工智能研究。 ,海融软件,互联网 游戏 软件 ,"民营企业
",150-500人 , 高薪创业之路 各类补助 福利待遇好 ,河南/郑州 ,https://www.shixiseng.com/intern/inn_oshxyip5tyrq?pcm=pc_SearchList
图像算法（CV）实习生, 岗位职责： 1、负责图像的清晰度优化、降噪、图像超分辨率分析等模型及显示效果提升的相关算法开发； 2、负责图像特征提取等算法研发，以及深度学习图像数据集增强； 3、负责CV相关算法的性能优化； 4、协助完成视频图像深度学习的算法开发及优化； 岗位要求： 1、全日制研究生及以上学历（2021年、2022年毕业），计算机、数学、图像处理、模式识别等相关专业； 2、能持续实习3个月以上； 3、熟练使用C++/Python编程，熟悉TensorFlow、Pytorch等深度学习框架； 4、熟悉计算机视觉、模式识别理论及应用； 5、有图像处理、图像识别、超分辨率的项目经验优先； 6、责任心强，具有较强的学习能力和团队意识。 ,西山居,互联网 游戏 软件 ,"民营企业
",500-2000人 , 共同成长学习 一周休两天 能力锻炼 活跃的工作环境 招聘实习生 一日三餐 集团背景 老板人很帅 福利体系完善 食堂堪比五星级 ,珠海 ,https://www.shixiseng.com/intern/inn_gcnsdqg4ddps?pcm=pc_SearchList
自然语言处理（NLP）实习生, 岗位职责： 1、参与智能问答类系统的模型和项目开发； 2、参与自然语言处理方向的算法研究和性能提升，包括但不限于自然语言理解、命名实体识别、关系抽取、文本分类、对话系统等； 3、协助完成NLP相关工作。 岗位要求： 1、全日制研究生及以上学历（2021年、2022年毕业），计算机及其相关专业； 2、能持续实习3个月以上； 3、熟悉常用的机器学习算法（LR/GBDT/SVM等），有相关的实现项目经验； 4、有较强的编程能力，熟练使用C++/Python编程，熟悉TensorFlow、Pytorch等深度学习框架； 5、熟悉自然语言处理、深度学习、文本挖掘等常规算法； 6、有过文本挖掘、问答系统、知识图谱、推荐系统相关的研发经验者优先； 7、责任心强，具有较强的学习能力和团队意识。 ,西山居,互联网 游戏 软件 ,"民营企业
",500-2000人 , 共同成长学习 一周休两天 能力锻炼 活跃的工作环境 招聘实习生 一日三餐 集团背景 老板人很帅 福利体系完善 食堂堪比五星级 ,珠海 ,https://www.shixiseng.com/intern/inn_mczhtvidgion?pcm=pc_SearchList
雷达信号处理算法工程师-校招, 1、负责毫米波雷达算法开发，涉及信号处理算法的需求分析、算法仿真、算法实现、算法调试和测试等， 2、负责预研产品算法设计和可行性评估， 3、负责对算法的移植、优化和产品化等工作， 4、与项目内各工程师协调，对算法进行调优，对系统调试， 5、通过毫米波雷达、摄像头、融合算法，提高目标检测率，降低目标的误检率，提高目标测量的精度， 职位要求 1、硕士研究生及以上学历 2、熟悉C/C++，以及Matlab/Simulink等各种开发工具，了解多传感器融合算法（kalman、粒子滤波、贝叶斯理论等）， 3、了解数字信号处理或图像处理算法相关理论和算法，MATLAB信号处理编程及仿真， 4、了解雷达工作体制及工作原理，具有FMCW雷达信号处理和雷达数据处理经验者优先， 5、具有良好人际沟通能力及团队合作精神。 ,锐明技术,电子 通信 硬件 ,"外资企业
",500-2000人 , ,深圳 ,https://www.shixiseng.com/intern/inn_jkrtedvp7tge?pcm=pc_SearchList
视觉算法实习生,"   联想研究院招聘视觉算法实习生4名(限博士或优秀的硕士) 招聘要求: 1. 熟悉算法,python&semi 数学好，动手能力强； 2. 985研究生以上学历&semi 3. 追求最新技术，踏实肯干&semi 工作内容: 1. 图像分割&semi 视频流中人像抠图&semi 2. 深度学习可解释性，可视化 3. 至少6个月，每周4天以上 4. 发顶会文章 ",联想,互联网 游戏 软件 ,"民营企业
",2000人以上 , 福利补贴 行业领跑 地铁站旁边 ,北京 ,https://www.shixiseng.com/intern/inn_1mfylvtlz0yb?pcm=pc_SearchList
蚂蚁金服借呗花呗后端/前端/算法实习招聘, 【关于我们】 蚂蚁金服-数字金融线-消费金融技术部 蚂蚁金服数消费信贷团队正在寻找充满激情和创业精神的技术和算法工程师，用科技的力量赋能财富、保险、借贷、信用的管理，链接人和服务、包括余额宝、相互宝、花呗、借呗、定期、基金和股票、健康险、寿险、财险等。蚂蚁金服作为金融科技的领导者，开创了互联网金融时代，正在使用数据和AI的力量，从资产销售平台到智能服务平台的转型，为普通用户提供普惠的服务，让百姓的人生更自由。你可以接触到最前沿的金融科技和人工智能技术，在百亿规模的数据，用科技的力量赋能金融，给世界带来更多微小而美好的改变。 【岗位介绍】 岗位名称：算法 & 前端 & 后端 实习生 面向人群：2021届毕业生 （毕业时间：2020年11月-2021年10月） 地点：重庆、杭州、北京、上海、成都 【岗位描述】 1、为每秒百万级流量的核心应用提供高可用、高可靠的系统。负责花呗、借呗、互联网银行等核心业务及技术改造的系统分析与设计、核心功能实现； 2、 核心技术攻坚先锋，直面 “双11”“双12”“新春红包”等巅峰挑战，识别和解决潜在的技术风险，提供坚实的技术底盘及业务能力支持。与蚂蚁金服经验丰富的工程师并肩作战，快速成长。 3、蚂蚁最前沿技术栈的推动者和践行者。以花呗、借呗、互联网银行等金融信用业务为基础，结合数据化、智能化等创新技术和前沿理念，推动技术创新实践的落地，实现技术对业务创新的助力； 【岗位要求】 1、计算机、软件工程、电子信息、自动化、数学、信息安全等相关专业背景，本科及以上学历； 2、扎实的技术基础，熟练掌握编程语言（C/C++、Java、Python等）、操作系统、数据结构、编译系统、数据库等。 3、有大型电子商务网站，银行业核心系统，互联网金融系统设计与研发经验背景者优先考虑。 4、有大数据平台的处理经验，熟悉Hadoop、Spark等分布式计算和存储平台，对NLP、CV、机器学习、深度学习、强化学习、最优化等领域有深入研究，曾在领域内顶级会议上发表论文者优先考虑。 5、有良好的表达和沟通能力，善于学习，关注前沿，能利用创新手段解决问题。 6、工作认真，严谨，敬业，对系统质量有极致的追求，具备自我管理能力，使命必达。 ,蚂蚁金服,互联网 游戏 软件 ,"民营企业
",2000人以上 , 十三薪 高薪&奖金 期权 ,浙江/杭州 ,https://www.shixiseng.com/intern/inn_wilv46lx7pvb?pcm=pc_SearchList
算法实习生-电子电路," The position is responsible for implementing and maintaining software and algorithms related to advanced analysis and simulation tools used in the development of VLSI circuits.    Position Requirements:   Ø Numerical analysis, especially numerical linear algebra, sparse matrix techniques, or numerical methods for solution of ordinary and partial differential equations. Ø Large-scale scientific computing and deployment of parallel numerical algorithms ",Cadence,互联网 游戏 软件 ,"民营企业
",150-500人 , 定期培训 ,北京 ,https://www.shixiseng.com/intern/inn_36wxprbgal5t?pcm=pc_SearchList
视觉点云匹配算法实习生, 岗位职责 1. 基于稠密视觉点云的配准和位姿优化 2. 基于深度学习视觉点云的建图和融合 岗位要求 1. 熟悉多视图几何原理和特征匹配算法 2. 熟悉使用常见的优化工具，GTSAM、ceres、g2o等 3. 熟悉激光雷达建图和定位算法者优先 4. 熟练掌握经典开源SLAM框架者优先 ,momenta,互联网 游戏 软件 ,"民营企业
",150-500人 , 氛围和善 发展迅速 ,北京 ,https://www.shixiseng.com/intern/inn_omwf6dfluayn?pcm=pc_SearchList
图像算法工程师, 1.测试深度成像算法，3D点云的数据处理和建模，如点云图像去燥、深度数据补全、三维重建等，为算法优化提供依据； 2.开发算法相关测试工具程序。 任职要求： 1.本科及以上学历，图像处理、计算机视觉、模式识别相关专业研究方向； 2.熟悉基础的图像处理算法，有一定的图像处理算法项目经验，扎实的数学功底与算法理论研究能力； 3.熟悉摄像相机标定，畸变矫正，有单目、双目生产标定经验的优先。 4. 熟悉C/C++开发或QT编程等； 5.有深厚的数学功底和很强的算法实现能力，具有良好的代码质量和风格。 ,水晶光电,电子 通信 硬件 ,"股份制企业
",2000人以上 , 年底奖金 入职五险 免费培训 公司平台好 免费茶饮 结交八方朋友 ,浙江/台州 ,https://www.shixiseng.com/intern/inn_sitylniv0osk?pcm=pc_SearchList
传输算法实习生【2021届】, 【该实习岗位要求最短实习时间3个月以上，每周实习3天以上，优秀者可适当放宽时间限制。】 BIGO实习生招聘火热进行中！ 亿万用户平台 + 技术大咖导师带领 + 餐饮保障 + 提前锁定校招Offer 岗位职责： 1、研究和优化cdn网络传输相关算法，包括但不限于拥塞控制，丢包对抗，jitter，自适应码率等 2、设计全网传输质量指标，通过数据指导算法设计和优化 3、传输算法运用领域包括cdn音视频直播，点播，视频通话，VOIP以及全球机房间数据传输 任职要求： 1、计算机、数字信号处理等相关专业硕士（含）以上学历； 2、有优秀c/c++开发经验，动手能力强，头脑灵活； 3、良好的算法设计，分析和解决问题的能力； 4、良好的团队工作和协作能力； 5、学习能力强，能够快速适应新的环境。 符合以下某一条件者优先： a)网络模拟仿真、网络传输算法开发经验； b)有拥塞控制，码率自适应控制，实时音视频传输控制和流媒体系统相关背景； c)有增强学习与控制论相关背景。 加入BIGO，你将获得： 1、有竞争力的实习薪资； 2、快速成长的环境，有机会参与项目落地的全过程； 3、实习期表现优异，有机会提前获得校招Offer； 4、餐饮保障、年度旅游、节日礼物等员工关怀福利。 企业介绍： BIGO致力于连接美好世界，传递快乐生活，成为影响10亿人生活的内容平台。BIGO基于强大的音视频处理技术、全球音视频实时传输技术、人工智能技术、CDN技术，推出了一系列音视频类社交及内容产品，包括Bigo Live、Likee、imo、Hello语音等。目前，BIGO在全球已拥有近4亿月活用户，产品及服务已覆盖超过150个国家和地区。现已在全球建立了6个研发中心。BIGO深耕本地化运营和团队建设，拥有产品、运营、营销、业务等全方位本土化落地能力，在全球建立30余个本地办公室。 校招流程： 投递简历—在线笔试—面试评估—Offer发放—实习入职 HR小姐姐温馨提醒：越早投递简历，越快拿Offer哦！ ,BIGO,互联网 游戏 软件 ,"民营企业
",2000人以上 , 轻松氛围好 知名度广 海外直播 海外短视频 ,广东/广州 ,https://www.shixiseng.com/intern/inn_dl78cvemkql8?pcm=pc_SearchList
数据分析师, 岗位职责： 1、通过对业务数据的挖掘，设计／开发业务数据模型，并设计数据分析平台； 2、利用多数据源挖掘业务逻辑规则，进行数据科学分析。 岗位要求： 1、研究生及以上学历，计算机、数学、软件工程、信息管理等相关专业优先考虑； 2、具备较强的数据挖掘/开发能力，分析能力与展现能力，熟悉Python，NoSQL，hadoop等语言或框架，并能够熟练运用SQL\EXCEL\PPT等数据挖掘相关工具； 3、具备良好的抗压能力、沟通能力和团队精神； 4、具备独立开展分析研究项目、大数据领域数据挖掘或行业咨询经验者优先考虑。 ,长威科技,互联网 游戏 软件 ,"股份制企业
",500-2000人 , 员工关怀 高大上工作环境 双导制 专业、活力、创造 全额五险一金 ,福州 ,https://www.shixiseng.com/intern/inn_oh48gqnt6uat?pcm=pc_SearchList
计算机图形与运动仿真方向助理研究员（中科院特别研究助理）, 一、岗位职责 从事人体运动仿真基础交叉研究 二、岗位要求 1、计算机专业博士研究生学历； 2、有扎实的计算机科学专业基础知识，能够把握相关领域的国际前沿发展趋势，已发表一定数量和质量的科研论文，或申请有技术发明专利，对科研有浓厚兴趣； 3、熟悉计算机图形学、虚拟现实、机器学习中的一项或几项； 4、熟悉非接触式人体运动捕获、人体运动动力学建模与动力学控制等领域的一项或几项； 5、有较强的独立科研能力，良好的团队合作意识，较强的沟通能力，以及敬业和钻研精神 三、团队介绍从事计算机图形和人体运动仿真的前沿研究，在领域内顶会SIGGRAPH上有系列文章，科研经费充足 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ,中科院计算所,互联网 游戏 软件 ,"2000人以上
",北京 , 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_77d5gwnwtj7j?pcm=pc_SearchList
计算机视觉内容分析助理研究员（中科院特别研究助理）," 一、招聘岗位关键字 计算机视觉，异常检测，视频篡改检测，图片篡改检测 二、岗位职责 针对小样本、零样本的视觉异常问题进行应用研究，包括图片、视频篡改检测研究，基于视觉的虚假商品检测研究等。带领团队进行算法研究和系统实现，撰写高水平论文和申请书。 三、岗位要求 1.计算机相关博士学位； 2.深入了解计算机视觉，异常检测等相关技术，并有实际项目经验； 3.熟悉常见的ML/DL框架（Tensorflow,Keras,Pytorch,Sklearn）的一至多项； 4.实际工程能力强，熟悉Python，Java等编程语言； 5.具有较强的论文撰写能力； 6.有较强的分析和解决问题能力，能带领团队，有持续自我学习的能力和意愿，善于沟通和逻辑表达； 四、团队介绍 虚假内容检测的开拓者，国内首家虚假信息检测系统推出者。计算所重点支持的方向之一，与政府、媒体机构、企业有着密切的合作关系 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ",中科院计算所,互联网 游戏 软件 ,"2000人以上
",北京 , 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_5u6yjdgemttx?pcm=pc_SearchList
多媒体内容分析高级算法工程师," 中科院计算所 前瞻研究实验室 职位职责 1. 主导虚假新闻/图片/视频检测等系统的技术工作 2. 负责业务系统相关模块功能的分析和设计，可独自承担子模块的设计和开发工作 3. 负责部分关键技术问题的攻关和系统优化，对团队开发人员进行代码质量审核和技术指导，解决相关疑难问题 4. 能充分理解业务需求，把握其中关键，设计业务模块及数据库 5. 负责相关文档的建设和维护以及前沿技术，新技术的研究。 任职要求： 1.计算机相关博士学位 2.深入了解自然语言处理和计算机视觉等相关技术，并有实际项目经验。 3.熟悉常见的ML/DL框架{Tensorflow, Keras，Pytorch, Sklearn}的一至多项。 4.实际工程能力较强，熟悉Java、python等编程语言。 5.有三年以上的算法和工程研究经验，管理过10人以上的团队者优先。 6.参与或主导过新闻媒体分析项目，发表过高水平学术会议论文者优先。 7.有创业的激情。 职位信息 职位类别 高端职位(技术) ",中科院计算所,互联网 游戏 软件 ,"2000人以上
",北京 , 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_i26rels45gnp?pcm=pc_SearchList
大数据平台开发高级工程师, 一、招聘岗位关键字 大数据平台、数据算法、机器学习 二、岗位职责 负责智能农机与智能车辆网联系统的大数据分析算法设计与产品研发。 三、岗位要求 1、计算机相关专业博士研究生以上学历； 2、具备扎实的数据基础，具备良好的机器学习与人工智能基础。在人工智能或者资源分配算法领域有发表论文者优先； 3、熟练掌握Numpy/PyTorch/tensorflow开发； 3、具备扎实的计算机基础与软件工程开发能力，有大型项目开发经验者优先； 4、熟练掌握C/C++/Java，熟悉微服务体系架构，具备工程开发能力； 5、熟悉农机或智能网联车辆行业，具有敏感的产品分析与设计能力； 6、良好的团队合作能力，良好的中英文沟通能力。 四、团队介绍 无线中心，无限潜能，无限可能 ,中科院计算所,互联网 游戏 软件 ,"2000人以上
",北京 , 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_utg1uqlyq73f?pcm=pc_SearchList
视频系统应用研究工程师/博士后, 一、招聘岗位关键字 视频、图像、计算机视觉、机器学习 二、岗位职责 开展基于高通量处理系统的图像/视频处理和分析等应用的关键技术研究 三、岗位要求 1、 计算机或电子类相关专业，博士及以上学历； 2、 在计算机视觉、机器学习等方向有扎实的基础理论和丰富的实践经验，发表过CCF A类期刊或会议学术论文或在国内外相关领域竞赛中获过奖。 3、 具有良好的C/C++、Java或Python编程能力，具有丰富的计算机视觉、机器学习及相关领域的算法经验； 4、 熟悉图像/视频处理、计算机视觉、模式识别、机器学习等相关的基本理论与算法 5、 有实际工程经验者优先。 6、 熟练的英语听说读写等能力，良好的中英文书面表达能力； 7、 工作积极主动，责任心强，具有积极的学习态度和创新精神，良好的团队的合作意识和组织能力。 四、团队介绍 高通量计算机研究中心主要开展面向智能万物互联时代高通量数据处理的新型体系结构研究。主要的研究方向包括：高通量智能处理与并行算法，高通量众核处理器与计算机系统设计，超导计算机体系结构等。中心先后完成了我国首款高性能众核处理器Godson-T，首款高通量众核处理器DPU，以及全球首款高通量计算机“金刚”的研制。 中心现有人员100余名，其中中科院百人计划2人，研究员6名，副研究员7名，近年中心主要承担了包括国家重点研发计划项目、国家自然科学基金重点项目、中科院先导A类项目等多项国家级重大课题，在研项目科研经费数亿元。 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ,中科院计算所,互联网 游戏 软件 ,"2000人以上
",北京 , 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_9rtwoiwvf2rx?pcm=pc_SearchList
高通量应用和算法优化副研究员, 一、招聘岗位关键字 高通量应用、算法优化、人工智能大数据 二、岗位职责 从事大数据处理/人工智能应用算法等的分析和优化 三、岗位要求 1、计算机、电子工程、微电子等相关专业，博士及以上学历； 2、有扎实的大数据处理/人工智能等平台应用、算法分析等基础知识； 3、熟悉大数据/人工智能应用算法、计算机体系结构等领域，在该方面发表过高水平会议论文和期刊论文者优先； 4、有大数据/人工智能应用处理平台开发及应用算法分析经验者优先 5、能够熟练运用C/C++开发程序以及脚本语言； 6、有较强的分析问题、解决问题能力，良好的团队合作意识，较强的沟通能力和敬业钻研精神。 四、团队介绍 高通量计算机研究中心主要开展面向智能万物互联时代高通量数据处理的新型体系结构研究。主要的研究方向包括：高通量智能处理与并行算法，高通量众核处理器与计算机系统设计，超导计算机体系结构等。中心先后完成了我国首款高性能众核处理器Godson-T，首款高通量众核处理器DPU，以及全球首款高通量计算机“金刚”的研制。 中心现有人员100余名，其中中科院百人计划2人，研究员6名，副研究员7名，近年中心主要承担了包括国家重点研发计划项目、国家自然科学基金重点项目、中科院先导A类项目等多项国家级重大课题，在研项目科研经费数亿元。 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。 ,中科院计算所,互联网 游戏 软件 ,"2000人以上
",北京 , 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_h544tqjpwy8k?pcm=pc_SearchList
高级专业技术岗位（正高、副高）, 招聘岗位： 研究系列：研究员、副研究员 工程系列：正高级工程师、高级工程师 招聘专业方向： 人工智能（计算机视觉、智能医疗、媒体计算、智能与智能信息处理）、系统软件与软件工程技术、计算机体系结构、高性能计算、高通量计算、智能计算机、大数据工程与大数据科学、计算机网络与区块链、无线通信、理论计算机科学、人机交互与服务工程、生物信息学、计算金融、量子计算、自动化以及相关交叉学科。 招聘对象： 1)    海内外知名高校终身教授、副教授，助理教授。 2)    海内外知名科研机构、信息领域高技术企业、行业集团任职的知名学者、技术工程专家、青年科研人员。 3)    海内外知名高校和研究机构的博士、博士后。 支持条件： 1、全力支持国家、院、所三级引进类、培养类人才计划申报。 2、提供有竞争力的薪酬、住房保障、高强度的科研启动经费和科研办公条件支持，配备科研助手。 【应聘基本条件】   1、高校应届毕业生和社会在职人员：全国重点高校统招统分的2020年应届毕业生，海外优秀留学人才，有丰富工作经验的专业技术人员。     2、获得工学、理学等博士学位；     3、专业基础知识扎实，英文读写能力较强；     4、有相关项目经验者优先，在重要核心刊物上发表过论文优先，有发明专利者优先；     5、身体健康，积极上进，具有良好的道德素质、较强的组织协调能力和团队协作能力。    【相关待遇】    1.择优提供事业编制并解决北京户口：为优秀的非北京生源应届毕业生、留学回国人员解决北京户口；为符合条件的社会招聘外地户口员工办理户口调京；为符合条件的员工解决配偶及子女户口；    2.提供有竞争力的薪酬待遇，完善的社会保险、住房公积金、补充医疗保险、子女医疗保险等；    3.提供完善的福利保障，员工食堂（工作餐补助）、员工宿舍和班车、10天起步的带薪年假、年度健康体检、各类福利津贴等；   4.完善的员工职业发展体系和培训体系，量身打造的小班制英语口语培训、科技论文写作、卡内基培训等专业化培训；提供在职博士机会、申请出国留学基金并到海外名校访问、深造等机会；   6.协助员工子女入幼儿园、小学等。 5. 丰富健全的员工和家庭活动，如集体疗养、团建活动、丰富健全的十几个协会（乒乓球、羽毛球、艺术协会、亲子协会、摄影协会、茶文化协会）、家庭日等亲子活动、羽毛球、乒乓球、篮球年度团队大赛等。  ,中科院计算所,互联网 游戏 软件 ,"2000人以上
",北京 , 产业研究 平台高 工作氛围好 试用期全薪 双休 签客座协议提供住宿 ,,https://www.shixiseng.com/intern/inn_raaepzjmlvpe?pcm=pc_SearchList
